id,LD,TTR,CTTR,RTTR,LogTTR,Uber,LV,VV1,SVV1,CVV1,VV2,NV,AdjV,AdvV,ModV,MTLD,AWL,NumChar,NumSyll,MLC,MLS,MLT,C/S,T/S,C/T,CT/T,DC/C,DC/T,CP/C,CP/T,CN/C,CN/T,VP/T,NumNP,NumVP,NumPP,NPSize,VPSize,PPSize,NumDC,NumCT,CoOrd,NumSBAR,TreeHeight,TRAD_Kincaid,TRAD_Coleman
BitKS3_maths_handling_data_relative_frequency_revise2,0.803571,0.49,5.36,7.58,0.87,42.41,0.516667,1.08,29.16,3.81,0.25,0.47,0.22,0.03,0.26,7.83,0.053571,4.345360825,1.5,16.71,16.545455,11.7,1.27,1.81,0.701657459,0.6,0.71,0.5,0.57,0.4,2.85,2,1.85,6,3.36,2,1.81,2.62,2,1.090909091,0.909090909,0.7239,0.9,9.81,8.95,6.74
BitKS3_maths_shape_space_circles_revise4,0.558704,0.33,3.62,5.12,0.79,27.15,0.326087,1.92,48.07,4.9,0.22,0.56,0.16,0.03,0.2,5.47,0.117409,3.373493976,1.5,18.3,3.702703,6.1,0.76,2.29,0.331877729,0.07,0.23,0.07,0,0,4.46,1.48,1.02,3.52,2.35,1,2.16,1.92,2,0.176470588,0.176470588,0,0.29,8.05,3.52,-0.2
BitKS3_english_shakespeare_summaries_romeo_juliet_revise2,0.787611,0.49,5.55,7.85,0.87,43.19,0.595506,1.1,36.29,4.26,0.26,0.54,0.05,0.08,0.13,5.27,0.013274,4.374301676,1.309392,9.88,5.5625,6.42,0.81,1.25,0.648,0.25,0.34,0.22,0.19,0.12,1.15,0.75,1.25,2.37,1.56,0.56,1.55,2.22,2,0.3125,0.28125,0.1539,0.28,6.59,6.32,3.13
BitKS3_maths_handling_data_representing_data_revise9,0.863014,0.46,5.02,7.11,0.85,38.79,0.465608,1.08,27.17,3.68,0.22,0.45,0.2,0.05,0.26,6.7,0.041096,4.078125,1.31746,13.05,9.947368,8.7,0.94,1.42,0.661971831,0.18,0.22,0.14,0.16,0.11,2,1.33,1.55,3.42,2.21,1.31,1.72,2.16,2,0.263157895,0.210526316,0.1504,0.21,7.31,6.08,2.57
BitKS3_english_speaking_listening_drama_revise3,0.797468,0.55,6.29,8.9,0.89,52.25,0.666667,1,33,4.06,0.27,0.44,0.14,0.08,0.23,5.67,0.012658,4.352631579,1.463918,12.9,8.590909,7.37,0.9,1.59,0.566037736,0.25,0.4,0.22,0.15,0.08,3.05,1.74,1.48,2.9,2.36,0.4,1.93,2.09,2,0.409090909,0.363636364,0.135,0.4,7.77,6.69,4.85
BitKS3_science_energy_electricity_forces_electric_current_voltage_revise5,0.818182,0.34,3.84,5.44,0.8,28.65,0.377778,2.3,69.23,5.88,0.26,0.52,0.19,0,0.19,4.87,0.045455,4.453038674,1.423077,11.61,7.826087,6.97,0.91,1.52,0.598684211,0.11,0.19,0.11,0.09,0.05,2.33,1.4,1.14,3.52,1.73,1.21,1.62,2.1,2,0.173913043,0.173913043,0.0819,0.21,7.82,6.67,2.96
BitKS3_science_energy_electricity_forces_energy_transfer_storage_revise3,0.834061,0.41,4.62,6.54,0.84,34.59,0.445026,1.57,51.85,5.09,0.28,0.53,0.1,0.06,0.17,5.68,0.165939,4.864583333,1.628272,10.78,9.6,8.26,1.14,1.5,0.76,0.3,0.34,0.26,0.08,0.06,2,1.53,1.16,3.55,1.75,1.25,1.76,2.34,2.08,0.45,0.4,0.0912,0.4,7.45,9.9,4.64
BitKS3_science_environment_earth_universe_astronomy_space_revise7,0.815789,0.52,5.84,8.26,0.88,46.95,0.564516,1.33,53.33,5.16,0.3,0.47,0.1,0.09,0.2,6.79,0.017544,4.962566845,1.542553,13.21,7.48,6.6,0.76,1.52,0.5,0.07,0.15,0.07,0.47,0.23,1.84,0.92,1.31,2.8,2,1,1.57,2.29,2.08,0.12,0.12,0.3572,0.16,7.16,11.24,6.12
BitKS3_science_organisms_behaviour_health_cells_systems_revise4,0.77533,0.48,5.52,7.81,0.86,42.68,0.596591,1.26,36.56,4.27,0.21,0.53,0.16,0.05,0.21,5.51,0.039648,4.683615819,1.486034,18.57,5.235294,6.5,0.41,1.17,0.35042735,0.17,0.42,0.15,0.28,0.1,3.5,1.22,1.17,2.05,1.38,0.7,1.68,2.23,2,0.205882353,0.176470588,0.1148,0.17,6.52,7.43,3.17
BitKS3_science_chemical_material_behaviour_acids_bases_metals_revise7,0.724771,0.5,5.33,7.54,0.87,42.52,0.563291,1.6,51.2,5.05,0.26,0.56,0.07,0.08,0.15,5.47,0.045872,4.566037736,1.522013,10.36,3.95,6.9,0.88,1.32,0.666666667,0.24,0.36,0.24,0.13,0.09,1.63,1.09,1.06,2.48,1.4,0.44,1.82,2.11,2.09,0.32,0.32,0.1144,0.32,6.72,7.42,4.38
BitKS3_maths_algebra_number_patterns_revise7,0.572016,0.32,3.71,5.25,0.79,27.5,0.330935,2.06,68.06,5.83,0.32,0.42,0.18,0.05,0.24,5.67,0.065844,3.456647399,1.244604,12.76,5.384615,7.24,1,1.76,0.568181818,0.21,0.38,0.21,0.14,0.08,2.9,1.64,0.94,3.76,1.66,0.76,1.81,2.37,2,0.380952381,0.380952381,0.14,0.38,7.38,3.56,-1.21
BitKS3_science_organisms_behaviour_health_behaviour_revise4,0.836283,0.48,5.44,7.69,0.87,42.53,0.529101,1.3,66.69,5.77,0.39,0.39,0.1,0.08,0.18,7.01,0.039823,4.651041667,1.505208,8.51,8.636364,6.17,1.31,1.81,0.723756906,0.35,0.41,0.3,0.06,0.05,1.65,1.2,1.47,3.13,2.68,0.5,1.65,2.22,1.9,0.636363636,0.545454545,0.0786,0.59,8.36,8.68,5.54
BitKS3_science_organisms_behaviour_health_behaviour_revise6,0.858407,0.58,6.46,9.13,0.9,56.2,0.664948,1,34,4.12,0.26,0.36,0.22,0.08,0.3,6.64,0.035398,4.676923077,1.479381,11.13,9.7,5.97,1.1,2.04,0.539215686,0.24,0.31,0.17,0.27,0.14,2.4,1.29,1.36,3.15,2.8,1.05,1.58,2.3,2.14,0.5,0.35,0.297,0.35,8.65,9.54,6.88
BitKS3_english_shakespeare_summaries_the_tempest_revise6,0.834043,0.5,5.71,8.07,0.87,45.05,0.571429,1.15,42.78,4.62,0.34,0.37,0.09,0.12,0.21,6.06,0.012766,4.192893401,1.228426,9.44,9.333333,7.72,1.28,1.57,0.815286624,0.42,0.51,0.42,0.22,0.18,1.03,0.84,1.78,3.57,2.8,0.9,1.41,2.45,2,0.666666667,0.666666667,0.2816,0.66,8.42,6.32,2.99
BitKS3_maths_shape_space_triangles_bearings_revise4,0.752033,0.5,5.86,8.29,0.87,46.16,0.572973,1.31,55.12,5.25,0.34,0.48,0.05,0.08,0.13,6.82,0.020325,4.31122449,1.290323,13.94,9.3,6.16,0.95,2.15,0.441860465,0.13,0.21,0.09,0.31,0.13,1.47,0.65,1.34,3.35,2.9,1.14,1.77,2.31,2,0.3,0.2,0.2945,0.35,7.9,7.23,2.57
BitKS3_science_chemical_material_behaviour_behaviour_of_matter_revise4,0.872247,0.47,5.24,7.41,0.86,40.47,0.525253,1.47,45.76,4.78,0.25,0.44,0.12,0.14,0.26,6.64,0.017621,4.316582915,1.444444,10.2,10.473684,6.62,1.26,1.94,0.649484536,0.21,0.33,0.21,0.04,0.02,1.87,1.21,1.18,3.52,2.31,1.84,1.53,2.45,2.02,0.421052632,0.421052632,0.0504,0.42,8.26,7.64,4.48
BitKS3_science_environment_earth_universe_astronomy_space_revise3,0.852174,0.49,5.54,7.84,0.87,43.47,0.535714,1.61,46.72,4.83,0.23,0.48,0.12,0.13,0.26,5.51,0.017391,4.391959799,1.377551,11.9,9.333333,6.94,1,1.71,0.584795322,0.19,0.33,0.19,0.19,0.11,1.76,1.02,1.16,3.23,2,1,1.73,2.19,2.04,0.333333333,0.333333333,0.19,0.33,8.23,8.17,3.16
BitKS3_english_writing_explore_imagine_entertain_test,0.600877,0.57,7.18,10.16,0.9,59.92,0.708029,1.02,49.02,4.95,0.29,0.4,0.22,0.04,0.27,3.81,0.017544,4.437956204,1.318841,16.31,1.662651,3.26,0.22,1.14,0.192982456,0.01,0.05,0.01,0.21,0.04,1.15,0.23,0.67,0.81,0.77,0.19,1.79,1.73,2.06,0.012048193,0.012048193,0.0462,0.02,4.51,13.26,9.37
BitKS3_science_environment_earth_universe_rock_cycle_revise5,0.821277,0.46,5.32,7.53,0.86,40.56,0.512953,2.08,104.16,7.21,0.35,0.36,0.17,0.07,0.25,6.21,0.017021,4.768041237,1.412371,9.35,6.928571,6.55,1.03,1.48,0.695945946,0.27,0.35,0.25,0.17,0.12,1.35,0.95,1.45,2.48,2.14,0.85,1.58,2.24,1.95,0.407407407,0.37037037,0.1751,0.37,7.51,9.83,4.77
BitKS3_science_organisms_behaviour_health_life_processes_revise8,0.831224,0.41,4.8,6.79,0.84,35.72,0.482234,1.19,44.16,4.69,0.29,0.5,0.06,0.09,0.16,5.75,0.059072,4.464646465,1.385787,10.07,7.576923,6.39,1,1.57,0.636942675,0.17,0.23,0.14,0.26,0.17,0.96,0.6,1.31,2.69,2.07,0.61,1.72,2.07,2,0.269230769,0.230769231,0.26,0.3,6.73,7.34,1.28
BitKS3_english_reading_text_types_revise4,0.776423,0.51,6.06,8.57,0.88,47.93,0.612565,1.4,53.48,5.17,0.27,0.49,0.13,0.07,0.21,5.78,0.097561,4.885416667,1.464646,10.53,6.689655,6.52,0.89,1.44,0.618055556,0.16,0.23,0.14,0.11,0.07,2.26,1.4,1.11,2.72,1.62,0.55,1.78,2.21,2,0.24137931,0.206896552,0.0979,0.24,6.62,10.75,5.64
BitKS3_maths_number_approximation_revise4,0.640152,0.31,3.72,5.26,0.79,27.4,0.337278,2,72,6,0.29,0.39,0.19,0.11,0.3,5.81,0.041667,3.780104712,1.405556,13.61,4.333333,6.8,0.72,1.44,0.5,0.14,0.28,0.14,0,0,1.9,0.95,1.07,2.17,1.55,0.65,1.84,2.28,1.94,0.206896552,0.206896552,0,0.2,6.51,4.07,1.61
BitKS3_science_energy_electricity_forces_electric_current_voltage_revise3,0.869198,0.43,4.94,7,0.85,37.19,0.441748,1.69,74.46,6.1,0.35,0.43,0.08,0.12,0.2,6.61,0.046414,4.178743961,1.432039,14.22,11.5,6.73,0.94,2,0.47,0.26,0.5,0.23,0.22,0.1,1.83,0.86,1.6,3.57,3.21,0.94,1.7,2.42,2.05,0.526315789,0.473684211,0.2068,0.52,9.42,6.68,4.12
BitKS3_science_organisms_behaviour_health_diet_drugs_revise7,0.823529,0.47,5.43,7.69,0.86,41.58,0.52551,1.2,36,4.24,0.21,0.59,0.11,0.05,0.17,6.8,0.016807,4.611111111,1.456853,13.89,7.333333,6.13,0.7,1.59,0.440251572,0.06,0.15,0.06,0.57,0.25,2.42,1.06,0.95,2.77,1.51,0.77,1.81,2.34,2,0.111111111,0.111111111,0.399,0.11,6.74,8.62,3.91
BitKS3_english_shakespeare_set_scenes_the_tempest_extract2_revise7,0.821138,0.51,5.93,8.39,0.88,46.69,0.594059,1.09,39.27,4.43,0.27,0.53,0.11,0.03,0.15,7.26,0.04878,4.684729064,1.530806,10,8.08,7.1,1.08,1.52,0.710526316,0.31,0.4,0.28,0.25,0.18,1.77,1.26,1.31,3.16,2,1,1.58,2.2,2,0.48,0.44,0.27,0.44,7.96,9.41,5.96
BitKS3_science_organisms_behaviour_health_variation_classification_revise3,0.818182,0.42,4.91,6.95,0.84,36.45,0.469697,1.81,36.36,4.26,0.15,0.58,0.2,0.04,0.24,5.89,0.07438,4.9,1.611111,12.8,7.071429,6.89,0.75,1.39,0.539568345,0.07,0.09,0.05,0.19,0.1,3.38,1.82,0.76,3.17,1.07,1.07,1.66,2.1,2,0.107142857,0.071428571,0.1425,0.14,6.5,9.99,6.64
BitKS3_english_reading_character_revise3,0.816,0.55,6.43,9.09,0.89,52.8,0.617647,1.25,50,5,0.31,0.43,0.14,0.11,0.25,6.18,0.04,4.43902439,1.35122,13.6,8.913043,7.35,0.86,1.6,0.5375,0.29,0.45,0.24,0.25,0.13,2,1.08,1.1,3.56,1.78,1.08,1.59,2.73,2.08,0.47826087,0.391304348,0.215,0.39,7.52,7.83,2.31
BitKS3_maths_measures_use_of_measure_revise4,0.606498,0.33,3.92,5.54,0.8,28.75,0.309524,2.07,60.07,5.48,0.23,0.53,0.2,0.02,0.22,5.2,0.061372,3.656410256,1.297619,23.41,4.8,6.85,0.5,1.7,0.294117647,0.04,0.16,0.04,0.08,0.02,4.25,1.24,1.39,3.12,2.37,1.33,1.52,2.21,2,0.083333333,0.083333333,0.04,0.2,8.12,3.96,1.25
BitKS3_maths_handling_data_representing_data_revise5,0.712598,0.37,4.41,6.23,0.82,32.21,0.40884,1.87,56.25,5.3,0.22,0.57,0.13,0.06,0.19,6.3,0.082677,4.185929648,1.447514,12.63,6.241379,6.95,0.75,1.37,0.547445255,0.07,0.22,0.12,0,0,2.59,1.42,0.9,2.44,1.24,0.93,1.7,2.05,2,0.103448276,0.172413793,0,0.17,6.93,7.46,4.06
BitKS3_maths_algebra_inequalities_simultaneous_revise6,0.348148,0.26,3.18,4.49,0.76,24.17,0.468085,1.11,22.22,3.33,0.19,0.44,0.3,0,0.31,5,0.12963,3.303703704,1.578947,21.38,2.666667,7.94,0.54,1.45,0.372413793,0.05,0.38,0.14,0.07,0.02,5.76,2.14,1.51,3.29,2.2,0.25,1.53,2.07,2,0.083333333,0.208333333,0.0378,0.62,7.91,4.06,1.04
BitKS3_maths_handling_data_probability_revise3,0.653285,0.4,4.94,6.99,0.84,36.04,0.480447,1.73,45.06,4.74,0.22,0.53,0.2,0.02,0.22,5.76,0.10219,4.25,1.530726,19.6,5.966667,7.53,0.53,1.39,0.381294964,0.12,0.26,0.1,0.6,0.23,5.13,1.97,0.64,2.89,0.89,0.5,2,2.16,2,0.178571429,0.142857143,0.318,0.14,6.5,7.97,3.95
BitKS3_science_organisms_behaviour_health_food_chains_revise8,0.833333,0.38,4.4,6.23,0.82,32.35,0.409756,0.95,20.04,3.16,0.17,0.49,0.09,0.11,0.2,5.67,0.01626,4.567961165,1.405797,10.72,9.043478,7.44,1.08,1.56,0.692307692,0.27,0.36,0.25,0.44,0.3,0.92,0.63,1.52,2.91,2.39,0.69,1.92,2.21,2,0.434782609,0.391304348,0.4752,0.43,7.47,8.85,3.13
BitKS3_maths_measures_use_of_measure_revise6,0.655303,0.32,3.9,5.52,0.8,28.63,0.33526,1.93,56.06,5.29,0.27,0.38,0.24,0.06,0.31,5.95,0.007576,4.057971014,1.381503,14.89,5.766667,7.86,0.73,1.38,0.528985507,0.13,0.21,0.11,0.26,0.13,2.52,1.33,1.13,2.69,1.57,0.84,1.7,2.14,2,0.192307692,0.153846154,0.1898,0.34,7.11,6.02,0.94
BitKS3_english_shakespeare_set_scenes_the_tempest_extract1_revise6,0.819608,0.46,5.47,7.73,0.86,41.24,0.54067,1.31,60.45,5.49,0.38,0.47,0.04,0.07,0.12,6.3,0.023529,4.452380952,1.424528,10.29,8.708333,6.31,1.12,1.83,0.612021858,0.29,0.44,0.27,0.29,0.18,1.55,0.95,1.43,3.29,2.62,1,1.54,2.23,2,0.541666667,0.5,0.3248,0.5,8.41,7.77,4.26
BitKS3_english_writing_analyse_review_comment_revise6,0.79918,0.57,6.74,9.53,0.9,57.49,0.635897,1.18,46.09,4.8,0.29,0.34,0.15,0.13,0.28,6.4,0.016393,4.352040816,1.380711,10.03,6.387097,3.51,1.42,4.05,0.350617284,0.45,0.22,0.07,0.18,0.06,1.07,0.37,0.9,3.63,3.68,0.63,1.56,2.24,1.91,1.842105263,0.315789474,0.2556,0.21,7.84,7.2,2.99
BitKS3_science_organisms_behaviour_health_food_chains_revise2,0.781377,0.42,4.99,7.05,0.84,37.09,0.481865,1.34,47.11,4.85,0.26,0.57,0.08,0.02,0.11,6.14,0.052632,4.835051546,1.440415,9,5.361111,6.27,1,1.43,0.699300699,0.25,0.36,0.25,0.03,0.02,1.86,1.3,1.23,2.8,1.76,0.8,1.63,2.07,2,0.366666667,0.366666667,0.03,0.36,7.26,9.95,3.42
BitKS3_maths_algebra_equations1_revise3,0.653992,0.38,4.56,6.45,0.83,33.42,0.494186,1.48,59.25,5.44,0.33,0.39,0.15,0.1,0.25,6.49,0.079848,3.922279793,1.383721,14.47,6.96,5.97,1,2.42,0.41322314,0.08,0.21,0.08,0.1,0.04,2.26,0.93,1.32,4.05,3.21,1.05,1.46,2.24,2,0.210526316,0.210526316,0.1,0.42,8.52,6.15,2.83
BitKS3_science_environment_earth_universe_rock_cycle_revise3,0.791837,0.42,4.99,7.06,0.84,37.02,0.474227,1.56,60.84,5.51,0.28,0.53,0.11,0.05,0.16,5.08,0.04898,4.882051282,1.479381,10.96,5.105263,5.7,0.73,1.41,0.517730496,0.08,0.16,0.08,0.28,0.14,2.31,1.2,0.91,2.44,1.29,0.79,1.61,2.09,2.03,0.117647059,0.117647059,0.2044,0.11,6.35,9.42,3.59
BitKS3_science_environment_earth_universe_rock_cycle_revise4,0.821138,0.38,4.55,6.44,0.83,33.33,0.425743,1.85,72.42,6.01,0.27,0.45,0.16,0.07,0.23,5.44,0.00813,4.709359606,1.453202,8.36,6.548387,6.13,1.06,1.45,0.731034483,0.31,0.42,0.31,0.09,0.06,1.06,0.77,1.15,2.38,1.67,0.64,1.62,2,1.95,0.451612903,0.451612903,0.0954,0.45,7.06,8.14,2.97
BitKS3_science_organisms_behaviour_health_reproduction_revise3,0.823293,0.48,5.67,8.02,0.87,43.42,0.546341,1.62,63.37,5.62,0.28,0.56,0.11,0.02,0.14,5.8,0.024096,4.383495146,1.488038,11.95,7.666667,7.43,0.85,1.37,0.620437956,0.18,0.3,0.18,0.21,0.13,2.21,1.37,1.08,2.92,1.48,1.03,1.87,2.45,2.03,0.259259259,0.259259259,0.1785,0.25,7.14,7.26,3.96
BitKS3_maths_number_fractions_revise8,0.405512,0.33,3.88,5.48,0.8,28.52,0.504854,1.93,56.06,5.29,0.33,0.15,0.34,0.16,0.51,4.81,0.212598,2.797687861,1.318182,13.75,3.678571,6.87,0.74,1.48,0.5,0.22,0.45,0.22,0.05,0.02,1.95,0.97,1.05,3.07,1.55,0.51,1.38,2.4,2,0.333333333,0.333333333,0.037,0.44,6.88,1.26,-0.06
BitKS3_english_shakespeare_set_scenes_romeo_juliet_extract2_revise6,0.841897,0.4,4.72,6.68,0.83,34.67,0.446009,1.69,66.13,5.75,0.29,0.51,0.15,0.03,0.18,6.51,0.043478,4.420560748,1.43662,12,8.916667,7.66,0.95,1.5,0.633333333,0.25,0.39,0.25,0.3,0.19,1.3,0.83,1.36,3.33,2.04,1.5,1.58,2.24,2.05,0.375,0.375,0.285,0.5,7.5,7.13,3.7
BitKS3_english_speaking_listening_drama_revise6,0.785714,0.51,6.23,8.82,0.88,48.67,0.578947,1.13,38.53,4.38,0.23,0.46,0.15,0.11,0.27,6.37,0.018797,4.5,1.394366,16.27,8.115385,7.91,0.66,1.37,0.481751825,0.21,0.55,0.27,0.61,0.29,3.77,1.83,1.18,2.55,1.62,0.7,1.82,2.34,1.89,0.296296296,0.37037037,0.4026,0.37,7.25,8.41,4.62
BitKS3_science_organisms_behaviour_health_food_chains_revise6,0.826087,0.4,4.69,6.64,0.83,34.64,0.421053,1.58,42.88,4.63,0.21,0.55,0.09,0.09,0.19,5.89,0.011858,3.971428571,1.363636,11.69,7.740741,7.91,1.04,1.54,0.675324675,0.26,0.26,0.17,0,0,1.6,1.08,1.08,3.54,1.68,1.45,1.73,2.21,2.03,0.409090909,0.272727273,0,0.36,7.5,5.45,2.72
BitKS3_maths_algebra_equations2_revise4,0.509881,0.32,3.64,5.15,0.79,27.13,0.426357,1.56,39.06,4.41,0.22,0.48,0.21,0.06,0.27,5.69,0.12253,3.234939759,1.307692,28.77,5.185185,6.16,0.52,2.47,0.210526316,0.02,0.22,0.04,0,0,7.66,1.64,1.3,4.64,3.23,1.17,1.5,2.3,2,0.058823529,0.117647059,0,0.41,8.7,3.34,0.16
BitKS3_science_environment_earth_universe_rock_cycle_revise8,0.837302,0.46,5.49,7.76,0.86,41.38,0.521327,1.92,96.15,6.93,0.32,0.45,0.1,0.1,0.21,6.35,0.047619,4.816037736,1.554502,11.66,7.275862,6.22,0.82,1.55,0.529032258,0.13,0.25,0.13,0.41,0.22,1.33,0.71,1.24,2.55,1.93,0.86,1.67,2.12,2.04,0.206896552,0.206896552,0.3362,0.24,6.86,9.48,4.92
BitKS3_english_speaking_listening_drama_revise7,0.778626,0.44,5.37,7.6,0.85,39.82,0.534314,1.44,60.82,5.51,0.28,0.52,0.07,0.05,0.13,6.13,0.038168,4.526829268,1.333333,10.06,6.774194,6.34,0.93,1.48,0.628378378,0.26,0.41,0.26,0.13,0.08,1.58,1,1.45,2.48,2.16,0.41,1.67,2.08,2,0.387096774,0.387096774,0.1209,0.38,7.41,8.08,1.61
BitKS3_english_writing_planning_revise3,0.801498,0.5,6.1,8.63,0.88,47.31,0.570093,1.37,65.82,5.73,0.34,0.39,0.12,0.08,0.21,7.1,0.048689,4.358139535,1.422018,11.15,9.041667,6.3,1.08,1.91,0.565445026,0.26,0.42,0.23,0.3,0.17,1.5,0.84,1.58,3,3.04,0.75,1.52,2.15,2,0.5,0.458333333,0.324,0.5,8.5,8.46,5.4
BitKS3_science_chemical_material_behaviour_acids_bases_metals_revise6,0.72332,0.41,4.69,6.63,0.84,34.97,0.469945,1.33,37.33,4.32,0.2,0.6,0.1,0.05,0.15,6.06,0.023715,4.657608696,1.486339,11.08,4.066667,5.79,0.95,1.83,0.519125683,0.09,0.17,0.09,0.13,0.06,1.26,0.65,1,2.45,1.83,0.62,2.06,2.04,1.93,0.166666667,0.166666667,0.1235,0.16,7.08,8.96,5.15
BitKS3_science_environment_earth_universe_changes_in_environment_revise6,0.840467,0.49,5.83,8.24,0.87,44.87,0.560185,1.57,69.14,5.87,0.27,0.5,0.13,0.06,0.19,6.88,0.054475,4.884792627,1.599078,11.66,9.041667,6.08,1,1.91,0.523560209,0.1,0.2,0.1,0.25,0.13,2.04,1.06,1.39,2.95,2.66,0.75,1.92,2.14,2.05,0.208333333,0.208333333,0.25,0.2,7.75,10.31,5.46
BitKS3_maths_algebra_quadratic_sequences_revise3,0.550523,0.25,3.18,4.5,0.76,24.16,0.28481,2.6,67.59,5.81,0.24,0.47,0.22,0.02,0.25,4.9,0.114983,3.565853659,1.322785,14.61,6.956522,6.67,1.16,2.55,0.454901961,0.02,0.04,0.02,0,0,4.52,2.06,0.69,5.38,1.77,1.16,1.59,2.25,2.04,0.055555556,0.055555556,0,0.05,7.72,5.76,-1.25
BitKS3_maths_handling_data_measures_average_revise6,0.766667,0.42,5.05,7.15,0.84,37.18,0.468599,1.22,33.13,4.07,0.22,0.48,0.13,0.11,0.25,6.23,0.048148,4.187214612,1.346154,13,8.32,9.53,1.04,1.42,0.732394366,0.3,0.4,0.3,0.31,0.23,2.18,1.6,1.23,3.71,1.76,1.14,1.62,2.18,2,0.428571429,0.428571429,0.3224,0.52,7.66,7.11,2.97
BitKS3_english_reading_text_types_revise6,0.798561,0.51,6.27,8.87,0.88,48.6,0.594595,1.25,55.31,5.25,0.3,0.43,0.11,0.12,0.23,6.53,0.05036,4.596412556,1.486726,14.33,9.291667,5.78,0.91,2.26,0.402654867,0.11,0.23,0.09,0.57,0.23,1.95,0.78,1.3,3.34,2.95,0.91,1.48,2.44,2,0.260869565,0.217391304,0.5187,0.21,8.86,8.64,6.08
BitKS3_science_energy_electricity_forces_magnets_electric_effects_revise2,0.818519,0.4,4.91,6.95,0.84,35.8,0.434389,1.58,60.16,5.48,0.26,0.41,0.11,0.13,0.24,6.37,0.007407,4.193693694,1.36,8.61,9.695652,7.71,1.47,1.65,0.890909091,0.52,0.55,0.5,0.23,0.21,0.79,0.71,1.65,3.08,2.73,0.43,1.77,2.23,2,0.869565217,0.826086957,0.3381,0.78,8,7.01,4.43
BitKS3_english_reading_paragraphs_revise3,0.810526,0.36,4.55,6.43,0.82,32.74,0.415584,1.8,81,6.36,0.31,0.54,0.07,0.04,0.12,6.67,0.021053,3.875,1.224576,10.26,9.666667,6.55,1.25,1.95,0.641025641,0.17,0.2,0.12,0.03,0.02,1.76,1.12,1.1,3.62,2.16,0.95,1.79,1.94,2,0.333333333,0.25,0.0375,0.29,7.95,4.47,0.73
BitKS3_english_speaking_listening_speaking_revise5,0.847909,0.54,6.43,9.09,0.89,51.82,0.591928,1.28,63.18,5.62,0.34,0.38,0.1,0.12,0.23,7.25,0.053232,4.660714286,1.427313,17.68,12,5.77,0.8,2.45,0.326530612,0.18,0.5,0.16,0.43,0.14,1.93,0.63,1.59,3.2,3.9,0.95,1.75,2.26,2.1,0.45,0.4,0.344,0.4,9.25,9.51,6.02
BitKS3_science_environment_earth_universe_changes_in_environment_revise2,0.858238,0.5,5.97,8.45,0.87,46.39,0.549107,1.17,38.89,4.4,0.23,0.54,0.14,0.07,0.22,7.23,0.015326,4.284444444,1.387665,17.62,10.272727,6.71,0.72,1.9,0.378947368,0.14,0.37,0.14,0.43,0.16,2.31,0.88,1.11,3.59,2.13,1.77,1.68,2.65,1.97,0.272727273,0.272727273,0.3096,0.31,8.18,7.99,4.35
BitKS3_english_reading_text_types_revise5,0.778182,0.5,6.34,8.97,0.88,48.82,0.602804,1.15,43.75,4.67,0.25,0.47,0.15,0.06,0.22,5.68,0.076364,4.874418605,1.539171,14.76,6.352941,5.96,0.63,1.57,0.401273885,0.05,0.14,0.05,0.61,0.25,1.85,0.75,1.17,2.27,1.84,0.36,1.96,2.37,2,0.090909091,0.090909091,0.3843,0.18,6.42,8.96,4.61
BitKS3_english_shakespeare_set_scenes_the_tempest_extract1_revise5,0.822642,0.44,5.39,7.62,0.85,39.84,0.53211,1.51,75.75,6.15,0.36,0.5,0.07,0.04,0.11,6.41,0.018868,4.470319635,1.383929,8.93,7.032258,5.36,1.06,1.77,0.598870056,0.16,0.24,0.14,0.09,0.05,1.45,0.87,1.07,3.09,1.9,0.9,1.45,2.25,2,0.290322581,0.258064516,0.0954,0.25,7.74,6.74,1.91
BitKS3_maths_number_powers_roots_revise2,0.510638,0.32,3.99,5.64,0.8,29.02,0.416667,2.27,93.38,6.83,0.37,0.39,0.15,0.05,0.21,4.81,0.102837,3.375,1.326389,13.68,4.5,9.4,0.81,1.18,0.686440678,0.21,0.31,0.21,0.13,0.09,2.4,1.65,1.56,2.59,1.85,0.59,1.64,2.4,1.93,0.259259259,0.259259259,0.1053,0.37,6.85,3.87,0.04
BitKS3_science_energy_electricity_forces_energy_transfer_storage_revise6,0.840909,0.4,4.89,6.92,0.84,35.75,0.459459,1.38,59.64,5.46,0.27,0.47,0.12,0.07,0.2,6.31,0.121212,4.807174888,1.632743,11.15,8.333333,6.9,0.96,1.55,0.619354839,0.19,0.3,0.19,0.34,0.21,1.5,0.92,1.35,2.92,2.11,1.03,1.81,2.28,2.03,0.296296296,0.296296296,0.3264,0.29,7.25,10.24,5.25
BitKS3_english_reading_structure_revise2,0.843066,0.48,5.93,8.39,0.87,45.05,0.545455,1.08,41.25,4.54,0.27,0.47,0.08,0.1,0.18,5.65,0.051095,4.288793103,1.413793,13.54,9.24,7.45,0.88,1.6,0.55,0.22,0.4,0.22,0.4,0.22,2.54,1.4,1.52,3.16,2.44,1,1.73,2.21,2,0.36,0.36,0.352,0.4,8.03,7.04,3.8
